,cluster_id,date,indication_entry
31780,ID_457,2016-07-01,0
31781,ID_930,2016-07-01,0
31782,ID_1837,2016-07-01,0
31783,ID_459,2016-07-01,0
31784,ID_1329,2016-07-01,1
31785,ID_457,2016-07-01,0
31786,ID_1116,2016-07-01,0
31787,ID_1117,2016-07-01,0
31788,ID_732,2016-07-01,0
31789,ID_1774,2016-07-01,0
31790,ID_1338,2016-08-01,0
31791,ID_466,2016-08-01,0
31792,ID_3030,2016-08-01,0
31793,ID_518,2016-08-01,0
31794,ID_924,2016-08-01,0
31795,ID_927,2016-08-01,0
31796,ID_477,2016-08-01,0
31797,ID_1189,2016-08-01,1
31798,ID_884,2016-08-01,0
31799,ID_1295,2016-08-01,0
31800,ID_1849,2016-08-01,0
31801,ID_1144,2016-08-01,0
31802,ID_1337,2016-08-01,0
31803,ID_1840,2016-08-01,0
31804,ID_1874,2016-08-01,0
31805,ID_896,2016-08-01,0
31806,ID_1293,2016-08-01,0
31807,ID_1291,2016-08-01,0
31808,ID_713,2016-08-01,0
31809,ID_3112,2016-08-01,0
31810,ID_1329,2016-08-01,0
31811,ID_518,2016-08-01,0
31812,ID_1859,2016-08-01,0
31813,ID_1126,2016-08-01,0
31814,ID_1837,2016-08-01,0
31815,ID_939,2016-08-01,0
31816,ID_721,2016-08-01,0
31817,ID_521,2016-08-01,0
31818,ID_3027,2016-08-01,0
31819,ID_1126,2016-08-01,0
31820,ID_1461,2016-08-01,0
31821,ID_929,2016-08-01,0
31822,ID_708,2016-08-01,0
31823,ID_733,2016-08-01,0
31824,ID_3111,2016-08-01,0
31825,ID_3111,2016-08-01,0
31826,ID_1140,2016-08-01,0
31827,ID_3037,2016-08-01,0
31828,ID_710,2016-08-01,0
31829,ID_1163,2016-08-01,0
31830,ID_1760,2016-08-01,0
31831,ID_3032,2016-08-01,0
31832,ID_1831,2016-08-01,0
31833,ID_1831,2016-08-01,0
31834,ID_915,2016-08-01,0
31835,ID_699,2016-08-01,0
31836,ID_3099,2016-08-01,0
31837,ID_1116,2016-08-01,0
31838,ID_743,2016-08-01,0
31839,ID_3099,2016-08-01,0
31840,ID_1169,2016-08-01,0
31841,ID_1143,2016-08-01,0
31842,ID_741,2016-08-01,0
31843,ID_1130,2016-08-01,0
31844,ID_1293,2016-08-01,0
31845,ID_1116,2016-08-01,0
31846,ID_740,2016-08-01,0
31847,ID_1319,2016-08-01,0
31848,ID_520,2016-08-01,0
31849,ID_1861,2016-08-01,0
31850,ID_477,2016-08-01,0
31851,ID_1836,2016-08-01,0
31852,ID_725,2016-08-01,0
31853,ID_1474,2016-08-01,0
31854,ID_1178,2016-08-01,0
31855,ID_3099,2016-08-01,0
31856,ID_1347,2016-08-01,0
31857,ID_1755,2016-08-01,0
31858,ID_485,2016-08-01,0
31859,ID_1179,2016-08-01,0
31860,ID_1347,2016-08-01,0
31861,ID_1126,2016-08-01,0
31862,ID_952,2016-08-01,0
31863,ID_482,2016-08-01,0
31864,ID_509,2016-08-01,0
31865,ID_1116,2016-08-01,0
31866,ID_466,2016-08-01,0
31867,ID_951,2016-08-01,0
31868,ID_1319,2016-08-01,0
31869,ID_504,2016-08-01,0
31870,ID_1844,2016-08-01,0
31871,ID_1844,2016-08-01,0
31872,ID_1844,2016-08-01,0
31873,ID_725,2016-08-01,0
31874,ID_516,2016-08-01,0
31875,ID_521,2016-08-01,0
31876,ID_1294,2016-08-01,0
31877,ID_1828,2016-08-01,0
31878,ID_1351,2016-08-01,0
31879,ID_907,2016-08-01,0
31880,ID_1461,2016-08-01,0
31881,ID_935,2016-08-01,0
31882,ID_458,2016-08-01,0
31883,ID_458,2016-08-01,0
31884,ID_3111,2016-08-01,0
31885,ID_502,2016-08-01,0
31886,ID_1878,2016-08-01,0
31887,ID_1130,2016-08-01,0
31888,ID_1852,2016-08-01,0
31889,ID_896,2016-08-01,0
31890,ID_932,2016-08-01,0
31891,ID_729,2016-08-01,0
31892,ID_1748,2016-08-01,0
31893,ID_1748,2016-08-01,0
31894,ID_1501,2016-08-01,0
31895,ID_935,2016-08-01,0
31896,ID_1753,2016-08-01,0
31897,ID_1126,2016-08-01,0
31898,ID_885,2016-08-01,0
31899,ID_1755,2016-08-01,0
31900,ID_713,2016-08-01,0
31901,ID_1836,2016-08-01,0
31902,ID_1188,2016-08-01,0
31903,ID_1137,2016-08-01,0
31904,ID_1308,2016-08-01,0
31905,ID_1111,2016-08-01,0
31906,ID_1290,2016-08-01,0
31907,ID_902,2016-08-01,0
31908,ID_1833,2016-08-01,0
31909,ID_3047,2016-08-01,0
31910,ID_1302,2016-08-01,0
31911,ID_736,2016-08-01,0
31912,ID_1116,2016-08-01,0
31913,ID_3107,2016-08-01,0
31914,ID_699,2016-08-01,0
31915,ID_1293,2016-08-01,0
31916,ID_1837,2016-08-01,0
31917,ID_949,2016-08-01,0
31918,ID_481,2016-08-01,0
31919,ID_3100,2016-08-01,0
31920,ID_469,2016-08-01,0
31921,ID_518,2016-08-01,0
31922,ID_1306,2016-08-01,0
31923,ID_909,2016-08-01,0
31924,ID_739,2016-08-01,0
31925,ID_1183,2016-08-01,0
31926,ID_725,2016-08-01,0
31927,ID_1823,2016-08-01,0
31928,ID_1495,2016-08-01,0
31929,ID_1142,2016-08-01,0
31930,ID_1865,2016-08-01,0
31931,ID_715,2016-08-01,0
31932,ID_1771,2016-08-01,0
31933,ID_1838,2016-08-01,0
31934,ID_1158,2016-08-01,0
31935,ID_489,2016-08-01,0
31936,ID_1769,2016-08-01,0
31937,ID_1170,2016-08-01,0
31938,ID_456,2016-08-01,0
31939,ID_1874,2016-08-01,0
31940,ID_909,2016-08-01,0
31941,ID_909,2016-08-01,0
31942,ID_518,2016-08-01,0
31943,ID_1844,2016-08-01,0
31944,ID_1831,2016-08-01,0
31945,ID_3024,2016-08-01,0
31946,ID_724,2016-08-01,0
31947,ID_736,2016-08-01,0
31948,ID_1833,2016-08-01,0
31949,ID_1833,2016-08-01,0
31950,ID_912,2016-08-01,0
31951,ID_1832,2016-08-01,0
31952,ID_1126,2016-08-01,0
31953,ID_1322,2016-08-01,0
31954,ID_1829,2016-08-01,0
31955,ID_1325,2016-08-01,0
31956,ID_3063,2016-08-01,0
31957,ID_3018,2016-08-01,0
31958,ID_1461,2016-08-01,0
31959,ID_717,2016-08-01,0
31960,ID_466,2016-08-01,0
31961,ID_905,2016-08-01,0
31962,ID_1490,2016-08-01,0
31963,ID_896,2016-08-01,0
31964,ID_481,2016-08-01,0
31965,ID_1836,2016-08-01,0
31966,ID_896,2016-08-01,0
31967,ID_877,2016-08-01,0
31968,ID_1844,2016-08-01,0
31969,ID_1188,2016-08-01,0
31970,ID_1351,2016-08-01,0
31971,ID_3114,2016-08-01,0
31972,ID_727,2016-08-01,0
31973,ID_702,2016-08-01,0
31974,ID_1344,2016-08-01,0
31975,ID_1878,2016-08-01,0
31976,ID_1492,2016-08-01,0
31977,ID_1349,2016-08-01,0
31978,ID_951,2016-08-01,0
31979,ID_1496,2016-08-01,0
31980,ID_1837,2016-08-01,0
31981,ID_1313,2016-08-01,0
31982,ID_1130,2016-08-01,0
31983,ID_913,2016-08-01,0
31984,ID_951,2016-08-01,0
31985,ID_1165,2016-08-01,0
31986,ID_1165,2016-08-01,0
31987,ID_939,2016-08-01,0
31988,ID_1130,2016-08-01,0
31989,ID_701,2016-08-01,0
31990,ID_740,2016-08-01,0
31991,ID_3026,2016-08-01,0
31992,ID_1351,2016-08-01,0
31993,ID_1334,2016-08-01,0
31994,ID_1860,2016-08-01,0
31995,ID_3119,2016-08-01,0
31996,ID_1878,2016-08-01,0
31997,ID_1855,2016-08-01,0
31998,ID_1130,2016-08-01,0
31999,ID_1835,2016-08-01,0
32000,ID_1143,2016-08-01,0
32001,ID_1343,2016-08-01,0
32002,ID_1837,2016-08-01,0
32003,ID_466,2016-08-01,0
32004,ID_909,2016-08-01,0
32005,ID_1879,2016-08-01,0
32006,ID_896,2016-08-01,0
32007,ID_490,2016-08-01,0
32008,ID_496,2016-08-01,0
32009,ID_1188,2016-08-01,0
32010,ID_1188,2016-08-01,0
32011,ID_1345,2016-08-01,0
32012,ID_901,2016-08-01,0
32013,ID_723,2016-08-01,0
32014,ID_1501,2016-08-01,0
32015,ID_1837,2016-08-01,0
32016,ID_1495,2016-08-01,0
32017,ID_715,2016-08-01,0
32018,ID_488,2016-08-01,0
32019,ID_1835,2016-08-01,0
32020,ID_1800,2016-08-01,0
32021,ID_736,2016-08-01,0
32022,ID_1143,2016-08-01,0
32023,ID_466,2016-08-01,0
32024,ID_951,2016-08-01,0
32025,ID_713,2016-08-01,0
32026,ID_725,2016-08-01,0
32027,ID_945,2016-08-01,0
32028,ID_1306,2016-08-01,0
32029,ID_1111,2016-08-01,0
32030,ID_1825,2016-08-01,0
32031,ID_1146,2016-08-01,0
32032,ID_1871,2016-08-01,0
32033,ID_897,2016-08-01,0
32034,ID_728,2016-08-01,0
32035,ID_929,2016-08-01,0
32036,ID_1344,2016-08-01,0
32037,ID_703,2016-08-01,0
32038,ID_1351,2016-08-01,0
32039,ID_880,2016-08-01,0
32040,ID_1763,2016-08-01,0
32041,ID_459,2016-08-01,0
32042,ID_1132,2016-08-01,0
32043,ID_1319,2016-08-01,0
32044,ID_1319,2016-08-01,0
32045,ID_520,2016-08-01,0
32046,ID_3111,2016-08-01,0
32047,ID_909,2016-08-01,0
32048,ID_896,2016-08-01,0
32049,ID_1760,2016-08-01,0
32050,ID_741,2016-08-01,0
32051,ID_1844,2016-08-01,0
32052,ID_1865,2016-08-01,0
32053,ID_1186,2016-08-01,0
32054,ID_702,2016-08-01,0
32055,ID_1317,2016-08-01,0
32056,ID_509,2016-08-01,0
32057,ID_737,2016-08-01,0
32058,ID_898,2016-08-01,0
32059,ID_1832,2016-08-01,0
32060,ID_1835,2016-08-01,0
32061,ID_909,2016-08-01,0
32062,ID_3138,2016-08-01,0
32063,ID_1334,2016-08-01,0
32064,ID_1832,2016-08-01,0
32065,ID_1835,2016-08-01,0
32066,ID_1118,2016-08-01,0
32067,ID_1306,2016-08-01,0
32068,ID_726,2016-08-01,0
32069,ID_713,2016-08-01,0
32070,ID_906,2016-08-01,0
32071,ID_1760,2016-08-01,0
32072,ID_1306,2016-08-01,0
32073,ID_1872,2016-08-01,0
32074,ID_714,2016-08-01,0
32075,ID_1834,2016-08-01,0
32076,ID_455,2016-08-01,0
32077,ID_1757,2016-08-01,0
32078,ID_3099,2016-08-01,0
32079,ID_1847,2016-08-01,0
32080,ID_1774,2016-08-01,0
32081,ID_3109,2016-08-01,0
32082,ID_709,2016-08-01,0
32083,ID_1486,2016-08-01,0
32084,ID_1331,2016-08-01,0
32085,ID_520,2016-08-01,0
32086,ID_1151,2016-08-01,0
32087,ID_505,2016-08-01,0
32088,ID_1866,2016-08-01,0
32089,ID_1185,2016-08-01,0
32090,ID_3099,2016-08-01,0
32091,ID_483,2016-08-01,0
32092,ID_904,2016-08-01,0
32093,ID_1293,2016-08-01,0
32094,ID_709,2016-08-01,0
32095,ID_1835,2016-08-01,0
32096,ID_930,2016-08-01,0
32097,ID_1869,2016-08-01,0
32098,ID_877,2016-08-01,0
32099,ID_1761,2016-08-01,0
32100,ID_1143,2016-08-01,0
32101,ID_879,2016-08-01,0
32102,ID_742,2016-08-01,0
32103,ID_1163,2016-08-01,0
32104,ID_518,2016-08-01,0
32105,ID_1760,2016-08-01,0
32106,ID_1844,2016-08-01,0
32107,ID_1879,2016-08-01,0
32108,ID_476,2016-08-01,0
32109,ID_509,2016-08-01,0
32110,ID_1835,2016-08-01,0
32111,ID_1835,2016-08-01,0
32112,ID_518,2016-08-01,0
32113,ID_1349,2016-08-01,1
32114,ID_1149,2016-08-01,0
32115,ID_475,2016-08-01,0
32116,ID_1461,2016-08-01,0
32117,ID_1824,2016-08-01,0
32118,ID_1784,2016-08-01,0
32119,ID_896,2016-08-01,0
32120,ID_1311,2016-08-01,0
32121,ID_1312,2016-08-01,0
32122,ID_1848,2016-08-01,0
32123,ID_499,2016-08-01,0
32124,ID_1833,2016-08-01,0
32125,ID_1846,2016-08-01,0
32126,ID_1828,2016-08-01,0
32127,ID_1495,2016-08-01,0
32128,ID_1307,2016-08-01,0
32129,ID_1293,2016-08-01,0
32130,ID_733,2016-08-01,0
32131,ID_713,2016-08-01,0
32132,ID_3112,2016-08-01,0
32133,ID_910,2016-08-01,0
32134,ID_718,2016-08-01,0
32135,ID_731,2016-08-01,0
32136,ID_473,2016-08-01,0
32137,ID_698,2016-08-01,0
32138,ID_1876,2016-08-01,0
32139,ID_1331,2016-08-01,1
32140,ID_1184,2016-08-01,0
32141,ID_3059,2016-08-01,0
32142,ID_3063,2016-08-01,0
32143,ID_1842,2016-08-01,0
32144,ID_1736,2016-08-01,0
32145,ID_1822,2016-08-01,0
32146,ID_1879,2016-08-01,0
32147,ID_514,2016-08-01,0
32148,ID_481,2016-08-01,0
32149,ID_3112,2016-08-01,0
32150,ID_518,2016-08-01,0
32151,ID_904,2016-08-01,0
32152,ID_1484,2016-08-01,0
32153,ID_1339,2016-08-01,0
32154,ID_1870,2016-08-01,0
32155,ID_1496,2016-08-01,0
32156,ID_3128,2016-08-01,0
32157,ID_3031,2016-08-01,0
32158,ID_1130,2016-08-01,0
32159,ID_1293,2016-08-01,0
32160,ID_1839,2016-08-01,0
32161,ID_1130,2016-08-01,0
32162,ID_1832,2016-08-01,0
32163,ID_1343,2016-08-01,0
32164,ID_1760,2016-08-01,0
32165,ID_903,2016-08-01,0
32166,ID_1743,2016-08-01,0
32167,ID_719,2016-08-01,0
32168,ID_520,2016-08-01,0
32169,ID_3111,2016-08-01,0
32170,ID_1836,2016-08-01,0
32171,ID_896,2016-08-01,0
32172,ID_1130,2016-08-01,0
32173,ID_733,2016-08-01,0
32174,ID_715,2016-08-01,0
32175,ID_1461,2016-08-01,0
32176,ID_1837,2016-08-01,0
32177,ID_1835,2016-08-01,0
32178,ID_1748,2016-08-01,0
32179,ID_1841,2016-08-01,0
32180,ID_1319,2016-08-01,0
32181,ID_1319,2016-08-01,0
32182,ID_1306,2016-08-01,0
32183,ID_712,2016-08-01,0
32184,ID_1749,2016-08-01,0
32185,ID_1760,2016-08-01,0
32186,ID_1848,2016-08-01,0
32187,ID_1289,2016-08-01,0
32188,ID_909,2016-08-01,0
32189,ID_1799,2016-08-01,0
32190,ID_1844,2016-08-01,0
32191,ID_715,2016-08-01,0
32192,ID_1759,2016-08-01,0
32193,ID_1145,2016-08-01,0
32194,ID_3099,2016-08-01,0
32195,ID_924,2016-08-01,0
32196,ID_1130,2016-08-01,0
32197,ID_699,2016-08-01,0
32198,ID_1495,2016-08-01,0
32199,ID_1848,2016-08-01,0
32200,ID_1485,2016-08-01,0
32201,ID_1319,2016-08-01,0
32202,ID_917,2016-08-01,0
32203,ID_881,2016-08-01,0
32204,ID_944,2016-08-01,0
32205,ID_896,2016-08-01,0
32206,ID_511,2016-08-01,0
32207,ID_1351,2016-08-01,0
32208,ID_1837,2016-08-01,0
32209,ID_1149,2016-08-01,0
32210,ID_1461,2016-08-01,0
32211,ID_1315,2016-08-01,0
32212,ID_1143,2016-08-01,0
32213,ID_511,2016-08-01,0
32214,ID_1762,2016-08-01,0
32215,ID_934,2016-08-01,0
32216,ID_1306,2016-08-01,0
32217,ID_3111,2016-08-01,0
32218,ID_1857,2016-08-01,0
32219,ID_1833,2016-08-01,0
32220,ID_1868,2016-08-01,0
32221,ID_1125,2016-08-01,0
32222,ID_908,2016-08-01,0
32223,ID_947,2016-08-01,0
32224,ID_1774,2016-08-01,0
32225,ID_742,2016-08-01,0
32226,ID_1340,2016-08-01,0
32227,ID_3019,2016-08-01,0
32228,ID_1847,2016-08-01,0
32229,ID_1119,2016-08-01,0
32230,ID_1181,2016-08-01,0
32231,ID_3111,2016-08-01,0
32232,ID_487,2016-08-01,0
32233,ID_1131,2016-08-01,0
32234,ID_477,2016-08-01,0
32235,ID_707,2016-08-01,0
32236,ID_1316,2016-08-01,0
32237,ID_1143,2016-08-01,0
32238,ID_911,2016-08-01,0
32239,ID_495,2016-08-01,0
32240,ID_3110,2016-08-01,0
32241,ID_1754,2016-08-01,0
32242,ID_3099,2016-08-01,0
32243,ID_715,2016-08-01,0
32244,ID_1318,2016-08-01,0
32245,ID_1843,2016-08-01,0
32246,ID_454,2016-08-01,0
32247,ID_1319,2016-08-01,0
32248,ID_1876,2016-08-01,0
32249,ID_477,2016-08-01,0
32250,ID_948,2016-08-01,0
32251,ID_1834,2016-08-01,0
32252,ID_909,2016-08-01,0
32253,ID_1153,2016-08-01,0
32254,ID_1834,2016-08-01,0
32255,ID_1878,2016-08-01,0
32256,ID_1781,2016-08-01,0
32257,ID_716,2016-08-01,0
32258,ID_1188,2016-08-01,0
32259,ID_1498,2016-08-01,0
32260,ID_1138,2016-08-01,0
32261,ID_1757,2016-08-01,0
32262,ID_711,2016-08-01,0
32263,ID_737,2016-08-01,0
32264,ID_1837,2016-08-01,0
32265,ID_1321,2016-08-01,0
32266,ID_931,2016-08-01,0
32267,ID_1835,2016-08-01,0
32268,ID_463,2016-08-01,0
32269,ID_899,2016-08-01,0
32270,ID_3099,2016-08-01,0
32271,ID_1760,2016-08-01,0
32272,ID_1138,2016-08-01,0
32273,ID_1833,2016-08-01,0
32274,ID_1774,2016-08-01,0
32275,ID_481,2016-08-01,0
32276,ID_1306,2016-08-01,0
32277,ID_1478,2016-08-01,0
32278,ID_484,2016-08-01,0
32279,ID_1349,2016-08-01,1
32280,ID_1130,2016-08-01,0
32281,ID_1833,2016-08-01,0
32282,ID_1144,2016-08-01,0
32283,ID_1327,2016-08-01,0
32284,ID_1755,2016-08-01,0
32285,ID_1768,2016-08-01,0
32286,ID_1833,2016-08-01,0
32287,ID_1139,2016-08-01,0
32288,ID_1837,2016-08-01,0
32289,ID_720,2016-08-01,0
32290,ID_951,2016-08-01,0
32291,ID_1772,2016-08-01,0
32292,ID_1826,2016-08-01,0
32293,ID_1732,2016-08-01,0
32294,ID_952,2016-08-01,0
32295,ID_887,2016-08-01,0
32296,ID_3099,2016-08-01,0
32297,ID_1297,2016-08-01,0
32298,ID_1158,2016-08-01,0
32299,ID_1169,2016-08-01,0
32300,ID_923,2016-08-01,0
32301,ID_1760,2016-08-01,0
32302,ID_1860,2016-08-01,0
32303,ID_919,2016-08-01,0
32304,ID_481,2016-08-01,0
32305,ID_934,2016-08-01,0
32306,ID_1306,2016-08-01,0
32307,ID_1870,2016-08-01,0
32308,ID_1877,2016-08-01,0
32309,ID_502,2016-08-01,0
32310,ID_1784,2016-08-01,0
32311,ID_1878,2016-08-01,0
32312,ID_1339,2016-08-01,0
32313,ID_1351,2016-08-01,0
32314,ID_916,2016-08-01,0
32315,ID_1126,2016-08-01,0
32316,ID_734,2016-08-01,0
32317,ID_1116,2016-08-01,0
32318,ID_1136,2016-08-01,0
32319,ID_1829,2016-08-01,0
32320,ID_1833,2016-08-01,0
32321,ID_1338,2016-08-01,0
32322,ID_896,2016-08-01,0
32323,ID_1834,2016-08-01,0
32324,ID_1737,2016-08-01,0
32325,ID_1844,2016-08-01,0
32326,ID_1844,2016-08-01,0
32327,ID_1875,2016-08-01,0
32328,ID_1143,2016-08-01,0
32329,ID_1853,2016-08-01,0
32330,ID_1320,2016-08-01,0
32331,ID_700,2016-08-01,0
32332,ID_1848,2016-08-01,0
32333,ID_892,2016-08-01,0
32334,ID_1869,2016-08-01,0
32335,ID_506,2016-08-01,0
32336,ID_3138,2016-08-01,0
32337,ID_915,2016-08-01,0
32338,ID_1341,2016-08-01,0
32339,ID_1755,2016-08-01,0
32340,ID_722,2016-08-01,0
32341,ID_492,2016-08-01,0
32342,ID_1143,2016-08-01,0
32343,ID_1170,2016-08-01,0
32344,ID_736,2016-08-01,0
32345,ID_733,2016-08-01,0
32346,ID_1144,2016-08-01,0
32347,ID_3108,2016-08-01,0
32348,ID_478,2016-08-01,0
32349,ID_946,2016-08-01,0
32350,ID_1831,2016-08-01,0
32351,ID_888,2016-08-01,0
32352,ID_1872,2016-08-01,0
32353,ID_477,2016-08-01,0
32354,ID_1189,2016-08-01,1
32355,ID_1801,2016-08-01,0
32356,ID_1848,2016-08-01,0
32357,ID_1333,2016-08-01,0
32358,ID_457,2016-08-01,0
32359,ID_930,2016-08-01,0
32360,ID_1837,2016-08-01,0
32361,ID_459,2016-08-01,0
32362,ID_1329,2016-08-01,0
32363,ID_457,2016-08-01,0
32364,ID_1116,2016-08-01,0
32365,ID_1117,2016-08-01,0
32366,ID_732,2016-08-01,0
32367,ID_1774,2016-08-01,0
32368,ID_1338,2016-09-01,0
32369,ID_466,2016-09-01,0
32370,ID_3030,2016-09-01,0
32371,ID_518,2016-09-01,0
32372,ID_924,2016-09-01,0
32373,ID_927,2016-09-01,0
32374,ID_477,2016-09-01,0
32375,ID_1189,2016-09-01,0
32376,ID_884,2016-09-01,0
32377,ID_1295,2016-09-01,0
32378,ID_1849,2016-09-01,0
32379,ID_1144,2016-09-01,0
32380,ID_1337,2016-09-01,0
32381,ID_1840,2016-09-01,0
32382,ID_1874,2016-09-01,0
32383,ID_896,2016-09-01,0
32384,ID_1293,2016-09-01,0
32385,ID_1291,2016-09-01,0
32386,ID_713,2016-09-01,0
32387,ID_3112,2016-09-01,0
32388,ID_1329,2016-09-01,0
32389,ID_518,2016-09-01,0
32390,ID_1859,2016-09-01,0
32391,ID_1126,2016-09-01,0
32392,ID_1837,2016-09-01,0
32393,ID_939,2016-09-01,0
32394,ID_721,2016-09-01,0
32395,ID_521,2016-09-01,0
32396,ID_3027,2016-09-01,0
32397,ID_1126,2016-09-01,0
32398,ID_1461,2016-09-01,0
32399,ID_929,2016-09-01,0
32400,ID_708,2016-09-01,0
32401,ID_733,2016-09-01,0
32402,ID_3111,2016-09-01,1
32403,ID_3111,2016-09-01,0
32404,ID_1140,2016-09-01,0
32405,ID_3037,2016-09-01,0
32406,ID_710,2016-09-01,0
32407,ID_1163,2016-09-01,0
32408,ID_1760,2016-09-01,0
32409,ID_3032,2016-09-01,0
32410,ID_1831,2016-09-01,0
32411,ID_1831,2016-09-01,0
32412,ID_915,2016-09-01,0
32413,ID_699,2016-09-01,0
32414,ID_3099,2016-09-01,0
32415,ID_1116,2016-09-01,0
32416,ID_743,2016-09-01,0
32417,ID_3099,2016-09-01,0
32418,ID_1169,2016-09-01,0
32419,ID_1143,2016-09-01,0
32420,ID_741,2016-09-01,0
32421,ID_1130,2016-09-01,0
32422,ID_1293,2016-09-01,0
32423,ID_1116,2016-09-01,0
32424,ID_740,2016-09-01,0
32425,ID_1319,2016-09-01,0
32426,ID_520,2016-09-01,0
32427,ID_1861,2016-09-01,0
32428,ID_477,2016-09-01,0
32429,ID_1836,2016-09-01,0
32430,ID_725,2016-09-01,0
32431,ID_1474,2016-09-01,0
32432,ID_1178,2016-09-01,0
32433,ID_3099,2016-09-01,0
32434,ID_1347,2016-09-01,0
32435,ID_1755,2016-09-01,0
32436,ID_485,2016-09-01,0
32437,ID_1179,2016-09-01,0
32438,ID_1347,2016-09-01,0
32439,ID_1126,2016-09-01,0
32440,ID_952,2016-09-01,0
32441,ID_482,2016-09-01,0
32442,ID_509,2016-09-01,0
32443,ID_1116,2016-09-01,0
32444,ID_466,2016-09-01,0
32445,ID_951,2016-09-01,0
32446,ID_1319,2016-09-01,0
32447,ID_504,2016-09-01,0
32448,ID_1844,2016-09-01,0
32449,ID_1844,2016-09-01,0
32450,ID_1844,2016-09-01,0
32451,ID_725,2016-09-01,0
32452,ID_516,2016-09-01,0
32453,ID_521,2016-09-01,0
32454,ID_1294,2016-09-01,0
32455,ID_1828,2016-09-01,0
32456,ID_1351,2016-09-01,0
32457,ID_907,2016-09-01,0
32458,ID_1461,2016-09-01,0
32459,ID_935,2016-09-01,0
32460,ID_458,2016-09-01,0
32461,ID_458,2016-09-01,0
32462,ID_3111,2016-09-01,0
32463,ID_502,2016-09-01,0
32464,ID_1878,2016-09-01,0
32465,ID_1130,2016-09-01,0
32466,ID_1852,2016-09-01,0
32467,ID_896,2016-09-01,0
32468,ID_932,2016-09-01,0
32469,ID_729,2016-09-01,0
32470,ID_1748,2016-09-01,0
32471,ID_1748,2016-09-01,0
32472,ID_1501,2016-09-01,0
32473,ID_935,2016-09-01,0
32474,ID_1753,2016-09-01,0
32475,ID_1126,2016-09-01,0
32476,ID_885,2016-09-01,0
32477,ID_1755,2016-09-01,0
32478,ID_713,2016-09-01,0
32479,ID_1836,2016-09-01,0
32480,ID_1188,2016-09-01,0
32481,ID_1137,2016-09-01,0
32482,ID_1308,2016-09-01,0
32483,ID_1111,2016-09-01,0
32484,ID_1290,2016-09-01,0
32485,ID_902,2016-09-01,0
32486,ID_1833,2016-09-01,0
32487,ID_3047,2016-09-01,0
32488,ID_1302,2016-09-01,0
32489,ID_736,2016-09-01,0
32490,ID_1116,2016-09-01,0
32491,ID_3107,2016-09-01,0
32492,ID_699,2016-09-01,0
32493,ID_1293,2016-09-01,0
32494,ID_1837,2016-09-01,0
32495,ID_949,2016-09-01,0
32496,ID_481,2016-09-01,0
32497,ID_3100,2016-09-01,0
32498,ID_469,2016-09-01,0
32499,ID_518,2016-09-01,0
32500,ID_1306,2016-09-01,0
32501,ID_909,2016-09-01,1
32502,ID_739,2016-09-01,0
32503,ID_1183,2016-09-01,0
32504,ID_725,2016-09-01,0
32505,ID_1823,2016-09-01,0
32506,ID_1495,2016-09-01,0
32507,ID_1142,2016-09-01,0
32508,ID_1865,2016-09-01,0
32509,ID_715,2016-09-01,0
32510,ID_1771,2016-09-01,0
32511,ID_1838,2016-09-01,0
32512,ID_1158,2016-09-01,1
32513,ID_489,2016-09-01,0
32514,ID_1769,2016-09-01,0
32515,ID_1170,2016-09-01,0
32516,ID_456,2016-09-01,0
32517,ID_1874,2016-09-01,0
32518,ID_909,2016-09-01,0
32519,ID_909,2016-09-01,0
32520,ID_518,2016-09-01,0
32521,ID_1844,2016-09-01,0
32522,ID_1831,2016-09-01,0
32523,ID_3024,2016-09-01,0
32524,ID_724,2016-09-01,0
32525,ID_736,2016-09-01,0
32526,ID_1833,2016-09-01,0
32527,ID_1833,2016-09-01,0
32528,ID_912,2016-09-01,0
32529,ID_1832,2016-09-01,0
32530,ID_1126,2016-09-01,0
32531,ID_1322,2016-09-01,0
32532,ID_1829,2016-09-01,0
32533,ID_1325,2016-09-01,0
32534,ID_3063,2016-09-01,0
32535,ID_3018,2016-09-01,0
32536,ID_1461,2016-09-01,0
32537,ID_717,2016-09-01,0
32538,ID_466,2016-09-01,0
32539,ID_905,2016-09-01,0
32540,ID_1490,2016-09-01,0
32541,ID_896,2016-09-01,0
32542,ID_481,2016-09-01,0
32543,ID_1836,2016-09-01,0
32544,ID_896,2016-09-01,0
32545,ID_877,2016-09-01,0
32546,ID_1844,2016-09-01,0
32547,ID_1188,2016-09-01,0
32548,ID_1351,2016-09-01,0
32549,ID_3114,2016-09-01,0
32550,ID_727,2016-09-01,0
32551,ID_702,2016-09-01,0
32552,ID_1344,2016-09-01,0
32553,ID_1878,2016-09-01,0
32554,ID_1492,2016-09-01,0
32555,ID_1349,2016-09-01,0
32556,ID_951,2016-09-01,0
32557,ID_1496,2016-09-01,0
32558,ID_1837,2016-09-01,0
32559,ID_1313,2016-09-01,0
32560,ID_1130,2016-09-01,0
32561,ID_913,2016-09-01,0
32562,ID_951,2016-09-01,0
32563,ID_1165,2016-09-01,0
32564,ID_1165,2016-09-01,0
32565,ID_939,2016-09-01,0
32566,ID_1130,2016-09-01,0
32567,ID_701,2016-09-01,0
32568,ID_740,2016-09-01,0
32569,ID_3026,2016-09-01,0
32570,ID_1351,2016-09-01,0
32571,ID_1334,2016-09-01,0
32572,ID_1860,2016-09-01,0
