,country,cluster_id,competitor_entry_date
1937,country_21,ID_1753,2012-07-01
1938,country_18,ID_1596,2004-12-01
1939,country_35,ID_1136,2016-02-01
1941,country_18,ID_1566,2004-03-01
1942,country_0,ID_62,2012-12-01
1943,country_6,ID_494,2020-05-01
1945,country_42,ID_3026,1998-11-01
1946,country_41,ID_3112,2014-10-01
1948,country_32,ID_2674,2021-02-01
1951,country_42,ID_3043,2002-06-01
1953,country_22,ID_1846,2020-04-01
1954,country_38,ID_2950,2017-01-01
1955,country_4,ID_315,2019-02-01
1957,country_15,ID_952,2020-09-01
1958,country_21,ID_1746,2001-05-01
1959,country_16,ID_1402,2014-09-01
1960,country_35,ID_1187,1999-04-01
1961,country_41,ID_3116,2021-07-01
1963,country_6,ID_463,2013-05-01
1964,country_4,ID_321,2015-09-01
1966,country_20,ID_1645,2016-10-01
1968,country_13,ID_1238,2018-09-01
1969,country_22,ID_1841,2020-06-01
1970,country_14,ID_1332,2019-10-01
1971,country_2,ID_125,2015-06-01
1972,country_32,ID_2618,2002-02-01
1973,country_37,ID_610,2020-05-01
1974,country_42,ID_3026,2014-12-01
1976,country_15,ID_916,2017-02-01
1977,country_4,ID_325,2017-06-01
1981,country_4,ID_354,2002-06-01
1982,country_34,ID_3193,2022-04-01
1983,country_30,ID_2407,2000-04-01
1984,country_38,ID_2928,2015-04-01
1987,country_10,ID_843,2020-05-01
1988,country_24,ID_2000,2017-12-01
1990,country_35,ID_1139,2015-02-01
1991,country_14,ID_1315,2008-09-01
1993,country_4,ID_313,2002-06-01
1994,country_32,ID_2671,2003-10-01
1995,country_29,ID_2352,2021-09-01
1996,country_1,ID_228,2009-07-01
1998,country_4,ID_320,2017-12-01
1999,country_42,ID_3046,2021-02-01
2000,country_18,ID_1596,2010-07-01
2001,country_42,ID_3042,2016-08-01
2004,country_34,ID_3218,2021-11-01
2006,country_22,ID_1860,2012-10-01
2007,country_21,ID_1749,2014-10-01
2008,country_38,ID_2943,2003-07-01
2009,country_15,ID_920,2016-08-01
2011,country_37,ID_557,2006-02-01
2012,country_38,ID_2980,2022-03-01
2014,country_14,ID_1308,2014-10-01
2017,country_6,ID_494,2017-10-01
2018,country_2,ID_105,2013-03-01
2021,country_35,ID_1177,2019-03-01
2022,country_35,ID_1155,2022-01-01
2023,country_42,ID_3064,2015-08-01
2024,country_29,ID_2324,2017-02-01
2025,country_31,ID_2491,2012-12-01
2026,country_35,ID_1144,2019-02-01
2027,country_40,ID_2884,2021-11-01
2028,country_15,ID_880,2019-12-01
2029,country_4,ID_308,2022-02-01
2030,country_14,ID_1334,2016-06-01
2032,country_6,ID_487,2021-06-01
2033,country_21,ID_1754,2015-06-01
2034,country_35,ID_1146,1996-07-01
2035,country_22,ID_1869,2015-01-01
2036,country_6,ID_476,1998-01-01
2037,country_15,ID_910,2017-12-01
2043,country_1,ID_226,2017-10-01
2046,country_42,ID_3036,2022-02-01
2047,country_21,ID_1763,2000-04-01
2048,country_21,ID_1762,2016-08-01
2050,country_22,ID_1836,2007-02-01
2051,country_20,ID_1644,2001-02-01
2052,country_24,ID_2014,2017-01-01
2053,country_21,ID_1748,1995-09-01
2055,country_6,ID_478,2014-03-01
2056,country_15,ID_950,2001-06-01
2057,country_21,ID_1754,2015-09-01
2058,country_4,ID_290,2002-11-01
2059,country_22,ID_1876,2022-01-01
2060,country_13,ID_1269,2020-05-01
2061,country_4,ID_315,2016-02-01
2064,country_21,ID_1797,2008-05-01
2065,country_38,ID_2936,2005-09-01
2066,country_4,ID_352,2013-02-01
2067,country_6,ID_493,2018-01-01
2068,country_38,ID_2922,2001-12-01
2069,country_4,ID_315,2015-03-01
2070,country_21,ID_1731,2018-06-01
2071,country_15,ID_905,1999-08-01
2072,country_14,ID_1296,2015-02-01
2073,country_38,ID_2922,2000-03-01
2074,country_6,ID_475,2013-12-01
2076,country_15,ID_922,2016-03-01
2077,country_18,ID_1594,2018-05-01
2078,country_22,ID_1876,2015-12-01
2079,country_42,ID_3014,2021-07-01
2082,country_22,ID_1844,2018-02-01
2084,country_42,ID_3025,2016-08-01
2085,country_16,ID_1410,2017-04-01
2086,country_20,ID_1664,2002-11-01
2087,country_24,ID_1997,2012-01-01
2088,country_32,ID_2660,1988-08-01
2089,country_16,ID_1407,2017-09-01
2091,country_38,ID_2950,2021-01-01
2092,country_20,ID_1645,2004-08-01
2093,country_32,ID_2616,1999-02-01
2095,country_6,ID_483,2003-02-01
2096,country_41,ID_3143,2008-11-01
2098,country_36,ID_2582,2020-10-01
2099,country_32,ID_2671,2015-11-01
2102,country_15,ID_905,2018-04-01
2103,country_41,ID_3083,2015-01-01
2104,country_22,ID_1858,2016-01-01
2105,country_15,ID_898,2013-12-01
2106,country_4,ID_337,2010-10-01
2108,country_15,ID_903,2013-08-01
2109,country_24,ID_1979,2019-12-01
2110,country_38,ID_2938,2008-10-01
2112,country_34,ID_3203,2012-03-01
2113,country_24,ID_1994,2019-03-01
2114,country_32,ID_2669,2011-02-01
2115,country_38,ID_2941,2007-10-01
2116,country_20,ID_1666,2019-03-01
2118,country_34,ID_3187,2012-02-01
2119,country_21,ID_1763,2017-12-01
2120,country_38,ID_2978,2018-12-01
2121,country_7,ID_644,2007-09-01
2123,country_2,ID_132,2019-02-01
2124,country_32,ID_2636,2014-03-01
2125,country_38,ID_2978,2021-07-01
2126,country_2,ID_91,2007-10-01
2129,country_22,ID_1847,2010-11-01
2131,country_35,ID_1138,1997-03-01
2134,country_4,ID_325,2016-12-01
2135,country_18,ID_1558,2014-09-01
2136,country_32,ID_2671,2009-08-01
2140,country_4,ID_352,2013-11-01
2141,country_21,ID_1753,2020-01-01
2143,country_15,ID_912,2001-05-01
2145,country_21,ID_1793,2014-05-01
2146,country_0,ID_27,2019-11-01
2147,country_4,ID_310,2021-06-01
2148,country_22,ID_1846,2008-11-01
2149,country_1,ID_209,2012-02-01
2150,country_22,ID_1847,2011-09-01
2151,country_6,ID_483,2013-01-01
2153,country_42,ID_3005,1999-04-01
2154,country_16,ID_1403,2018-10-01
2157,country_38,ID_2942,2016-05-01
2158,country_22,ID_1876,2021-03-01
2159,country_42,ID_3030,2008-07-01
2160,country_35,ID_1135,2013-04-01
2161,country_16,ID_1403,2015-07-01
2162,country_35,ID_1130,1996-03-01
2163,country_38,ID_2929,2022-02-01
2164,country_21,ID_1757,2017-05-01
2165,country_4,ID_329,2009-03-01
2167,country_22,ID_1856,2018-04-01
2168,country_24,ID_2000,2015-10-01
2169,country_38,ID_2941,2009-08-01
2170,country_41,ID_3090,2013-06-01
2175,country_35,ID_1132,2010-04-01
2176,country_24,ID_1993,2021-09-01
2177,country_14,ID_1314,2017-01-01
2178,country_31,ID_2499,2010-12-01
2180,country_31,ID_2514,2017-10-01
2181,country_21,ID_1768,2017-02-01
2182,country_15,ID_912,2013-11-01
2186,country_21,ID_1768,2017-12-01
2188,country_38,ID_2925,2001-05-01
2189,country_32,ID_2674,2017-11-01
2190,country_14,ID_1323,2013-03-01
2191,country_35,ID_1151,2022-04-01
2192,country_35,ID_1112,2018-07-01
2194,country_35,ID_1132,2012-04-01
2195,country_22,ID_1842,2008-07-01
2197,country_32,ID_2642,2016-04-01
2199,country_35,ID_1146,2013-10-01
2200,country_6,ID_478,2014-08-01
2202,country_15,ID_926,2020-04-01
2203,country_22,ID_1876,2018-09-01
2204,country_22,ID_1846,2021-07-01
2205,country_35,ID_1144,2003-12-01
2206,country_1,ID_190,2021-08-01
2207,country_21,ID_1754,2004-12-01
2209,country_22,ID_1831,2014-12-01
2210,country_13,ID_1244,2015-08-01
2211,country_7,ID_641,2009-12-01
2212,country_13,ID_1257,2020-10-01
2214,country_21,ID_1754,2015-11-01
2216,country_18,ID_1551,2001-04-01
2217,country_5,ID_432,2014-11-01
2219,country_14,ID_1333,2012-10-01
2220,country_14,ID_1349,2006-04-01
2221,country_25,ID_2137,2020-10-01
2223,country_14,ID_1321,1990-08-01
2227,country_38,ID_2938,2019-07-01
2228,country_35,ID_1177,2002-08-01
2229,country_7,ID_658,2016-02-01
2230,country_14,ID_1349,2014-05-01
2231,country_22,ID_1860,2010-02-01
2232,country_22,ID_1836,2012-03-01
2233,country_21,ID_1762,2014-04-01
2235,country_36,ID_2562,2015-04-01
2236,country_32,ID_2628,2014-06-01
2238,country_35,ID_1177,2018-02-01
2239,country_5,ID_432,2013-12-01
2240,country_38,ID_2973,2019-01-01
2242,country_21,ID_1775,2015-08-01
2243,country_35,ID_1136,2009-02-01
2244,country_36,ID_2568,2017-12-01
2245,country_20,ID_1639,2021-04-01
2246,country_21,ID_1763,2007-04-01
2247,country_35,ID_1136,2020-09-01
2248,country_42,ID_3031,1991-03-01
2249,country_16,ID_1397,2021-06-01
2251,country_22,ID_1846,2006-10-01
2252,country_6,ID_478,2008-07-01
2254,country_16,ID_1437,2015-07-01
2258,country_15,ID_879,2018-09-01
2259,country_2,ID_98,2005-01-01
2261,country_6,ID_482,2006-11-01
2262,country_38,ID_2942,2018-09-01
2263,country_21,ID_1766,2004-03-01
2264,country_35,ID_1132,2015-04-01
2265,country_4,ID_313,2016-08-01
2266,country_41,ID_3116,2022-02-01
2268,country_20,ID_1645,2001-08-01
2269,country_42,ID_3026,2014-03-01
2270,country_38,ID_2942,2017-06-01
2271,country_35,ID_1156,2015-11-01
2273,country_29,ID_2348,2019-09-01
2274,country_37,ID_570,2019-11-01
2275,country_42,ID_3031,1996-08-01
2276,country_42,ID_3022,2006-11-01
2278,country_21,ID_1797,2019-07-01
2280,country_32,ID_2636,2014-02-01
2282,country_37,ID_610,2017-05-01
2284,country_38,ID_2978,2020-05-01
2285,country_32,ID_2628,1998-06-01
2287,country_6,ID_478,2021-08-01
2289,country_15,ID_901,2006-08-01
2290,country_32,ID_2636,2013-08-01
2291,country_14,ID_1313,2013-11-01
2294,country_42,ID_3043,2013-03-01
2296,country_22,ID_1840,2020-07-01
2297,country_4,ID_312,2016-08-01
2298,country_35,ID_1160,2009-06-01
2299,country_4,ID_320,2003-05-01
2301,country_4,ID_320,2015-03-01
2303,country_41,ID_3101,2020-02-01
2307,country_21,ID_1763,2003-12-01
2309,country_22,ID_1878,2012-03-01
2311,country_37,ID_562,2014-05-01
2312,country_22,ID_1847,2000-04-01
2314,country_29,ID_2318,2018-04-01
2317,country_42,ID_3026,2013-09-01
2319,country_38,ID_2922,2001-07-01
2320,country_15,ID_914,2019-10-01
2322,country_18,ID_1596,2018-02-01
2323,country_21,ID_1761,2018-01-01
2324,country_31,ID_2487,2017-10-01
2325,country_38,ID_2966,1992-11-01
2326,country_1,ID_193,2018-10-01
2327,country_21,ID_1797,2015-05-01
2328,country_22,ID_1870,2020-08-01
2330,country_35,ID_1146,2000-11-01
2331,country_18,ID_1567,2018-03-01
2332,country_13,ID_1244,2018-12-01
2333,country_20,ID_1629,2011-10-01
2335,country_15,ID_917,2021-01-01
2337,country_15,ID_942,2002-11-01
2338,country_21,ID_1756,2007-07-01
2340,country_20,ID_1634,2010-06-01
2343,country_42,ID_3004,1998-02-01
2345,country_41,ID_3122,2007-02-01
2348,country_21,ID_1776,2014-11-01
2350,country_35,ID_1128,2001-06-01
2351,country_35,ID_1144,2018-01-01
2352,country_0,ID_27,2018-11-01
2353,country_24,ID_2018,2018-11-01
2354,country_22,ID_1839,2012-11-01
2355,country_4,ID_353,2019-01-01
2358,country_14,ID_1320,2006-07-01
2361,country_0,ID_40,2017-04-01
2364,country_34,ID_3220,2014-04-01
2366,country_4,ID_320,2014-11-01
2367,country_33,ID_2738,2021-08-01
2368,country_38,ID_2929,2015-09-01
2371,country_36,ID_2562,2020-10-01
2372,country_21,ID_1753,2009-11-01
2373,country_35,ID_1136,2013-02-01
2374,country_4,ID_308,2016-05-01
2376,country_37,ID_607,1963-08-01
2377,country_4,ID_325,2019-07-01
2379,country_20,ID_1644,2003-10-01
2380,country_14,ID_1351,2020-05-01
2382,country_14,ID_1313,1996-05-01
2383,country_14,ID_1321,2012-10-01
2386,country_4,ID_354,2018-01-01
2387,country_15,ID_921,2017-01-01
2388,country_20,ID_1664,2006-04-01
2391,country_20,ID_1645,2012-04-01
2392,country_22,ID_1858,2015-11-01
2393,country_4,ID_352,2019-01-01
2394,country_21,ID_1756,2006-11-01
2395,country_29,ID_2352,2020-03-01
2396,country_42,ID_3003,2000-09-01
2397,country_21,ID_1768,2019-01-01
2399,country_16,ID_1403,2019-06-01
2401,country_21,ID_1762,2004-06-01
2403,country_15,ID_916,2002-10-01
2405,country_35,ID_1135,2017-11-01
2407,country_16,ID_1410,2022-01-01
2409,country_16,ID_1401,2021-05-01
2410,country_14,ID_1316,2010-10-01
2411,country_35,ID_1144,2019-05-01
2412,country_21,ID_1768,2017-03-01
2413,country_14,ID_1320,2014-09-01
2415,country_20,ID_1666,2009-11-01
2416,country_4,ID_312,2014-10-01
2417,country_21,ID_1731,1994-08-01
2418,country_6,ID_484,2001-07-01
2420,country_9,ID_789,2019-05-01
2422,country_42,ID_3010,2007-08-01
2423,country_21,ID_1757,2019-02-01
2424,country_20,ID_1666,2018-07-01
2425,country_42,ID_3031,2014-07-01
2426,country_38,ID_2924,2007-04-01
2427,country_6,ID_482,2020-03-01
2428,country_21,ID_1778,2019-12-01
2430,country_35,ID_1139,2014-12-01
2431,country_15,ID_922,2012-01-01
2432,country_38,ID_2980,2014-07-01
2433,country_14,ID_1298,2003-11-01
2435,country_38,ID_2922,1998-07-01
2436,country_35,ID_1150,2015-10-01
2437,country_6,ID_484,1991-04-01
2439,country_42,ID_3064,2016-01-01
2440,country_18,ID_1572,2002-11-01
2442,country_16,ID_1389,2008-06-01
2443,country_41,ID_3113,2022-02-01
2445,country_2,ID_132,2019-08-01
2446,country_4,ID_315,2021-06-01
2447,country_22,ID_1844,2011-07-01
2448,country_16,ID_1389,2008-07-01
2452,country_16,ID_1393,2009-06-01
2453,country_42,ID_3042,2012-10-01
2455,country_4,ID_315,2007-08-01
2458,country_1,ID_198,2022-03-01
2460,country_35,ID_1189,2015-08-01
2463,country_24,ID_1999,2012-02-01
2465,country_42,ID_3031,2015-03-01
2466,country_21,ID_1761,2020-05-01
2467,country_10,ID_828,2012-12-01
2471,country_29,ID_2349,2018-09-01
2472,country_35,ID_1132,2006-07-01
2473,country_10,ID_810,2005-08-01
2474,country_0,ID_62,2007-03-01
2475,country_5,ID_431,2001-09-01
2476,country_21,ID_1803,2016-06-01
2477,country_38,ID_2954,2021-04-01
2478,country_4,ID_313,2014-10-01
2479,country_1,ID_205,2016-12-01
2482,country_4,ID_312,2009-02-01
2483,country_15,ID_911,2006-07-01
2487,country_15,ID_889,2011-09-01
2489,country_18,ID_1572,2018-05-01
2492,country_4,ID_315,2021-06-01
2493,country_18,ID_1568,2017-12-01
2494,country_24,ID_1978,2021-09-01
2496,country_22,ID_1846,2012-04-01
2497,country_30,ID_2404,2018-07-01
2498,country_15,ID_916,2017-12-01
2499,country_29,ID_2331,2020-01-01
2500,country_20,ID_1668,2000-04-01
2502,country_21,ID_1763,2016-04-01
2503,country_38,ID_2978,2019-02-01
2504,country_22,ID_1874,2000-01-01
2505,country_1,ID_193,2014-01-01
2506,country_15,ID_911,2017-10-01
2507,country_37,ID_581,2019-11-01
2508,country_5,ID_432,2014-02-01
2509,country_35,ID_1145,1996-01-01
2510,country_24,ID_2014,2008-09-01
2512,country_6,ID_487,2001-08-01
2513,country_6,ID_476,2014-11-01
2516,country_14,ID_1349,2019-10-01
2517,country_15,ID_903,2014-05-01
2519,country_6,ID_519,2018-10-01
2520,country_21,ID_1757,2021-05-01
2521,country_21,ID_1802,2021-01-01
2522,country_22,ID_1849,2019-04-01
2524,country_35,ID_1150,2017-09-01
2526,country_38,ID_2949,2003-04-01
2528,country_41,ID_3088,2002-11-01
2529,country_41,ID_3082,2011-09-01
2532,country_15,ID_951,2021-06-01
2533,country_38,ID_2978,2020-06-01
2534,country_42,ID_3031,2014-07-01
2536,country_38,ID_2938,2015-08-01
2538,country_29,ID_2324,2020-08-01
2539,country_33,ID_2717,2018-10-01
2540,country_38,ID_2945,2001-11-01
2541,country_38,ID_2943,2015-05-01
2542,country_21,ID_1757,2008-05-01
2543,country_21,ID_1749,2009-08-01
2545,country_14,ID_1333,2013-09-01
2546,country_6,ID_487,2013-12-01
2547,country_35,ID_1150,2019-06-01
2549,country_4,ID_354,2017-12-01
2550,country_42,ID_3031,2001-04-01
2551,country_21,ID_1768,2022-02-01
2553,country_37,ID_583,2017-12-01
2554,country_38,ID_2924,2002-06-01
2555,country_21,ID_1762,2016-06-01
2557,country_32,ID_2618,2000-10-01
2558,country_29,ID_2335,2017-06-01
2560,country_20,ID_1645,2000-10-01
2562,country_13,ID_1238,2020-02-01
2563,country_35,ID_1150,2019-03-01
2566,country_6,ID_487,2006-07-01
2567,country_33,ID_2702,2019-04-01
2568,country_42,ID_3025,2009-05-01
2571,country_6,ID_488,2020-06-01
2576,country_38,ID_2919,2017-07-01
2577,country_21,ID_1743,2022-04-01
2578,country_6,ID_474,2022-04-01
2580,country_6,ID_519,2021-12-01
2582,country_4,ID_337,2022-01-01
2584,country_6,ID_476,2013-12-01
2586,country_35,ID_1157,2001-01-01
2588,country_10,ID_838,2021-06-01
2589,country_4,ID_354,2010-07-01
2590,country_14,ID_1321,1996-06-01
2591,country_2,ID_119,2022-01-01
2593,country_21,ID_1775,2011-09-01
2594,country_42,ID_3010,2017-08-01
2596,country_36,ID_2562,2018-10-01
2597,country_35,ID_1158,2019-01-01
2598,country_21,ID_1754,2021-10-01
2599,country_6,ID_484,2015-07-01
2600,country_22,ID_1858,2017-01-01
2602,country_4,ID_292,1999-08-01
2603,country_41,ID_3113,2021-09-01
2606,country_24,ID_1995,2017-08-01
2611,country_0,ID_62,2013-08-01
2612,country_6,ID_469,2016-06-01
2615,country_42,ID_3032,2014-03-01
2616,country_29,ID_2348,2016-03-01
2617,country_38,ID_2968,2013-09-01
2619,country_0,ID_46,2016-01-01
2620,country_42,ID_3030,2019-02-01
2622,country_1,ID_228,2020-09-01
2623,country_42,ID_3026,2001-09-01
2624,country_41,ID_3112,2018-11-01
2626,country_41,ID_3122,2006-06-01
2628,country_32,ID_2625,1993-11-01
2629,country_31,ID_2480,2018-02-01
2630,country_15,ID_898,2009-12-01
2631,country_4,ID_325,2010-12-01
2632,country_35,ID_1139,2006-07-01
2633,country_37,ID_574,2021-10-01
2634,country_10,ID_819,2020-05-01
2636,country_22,ID_1871,2018-12-01
2637,country_15,ID_912,2000-07-01
2638,country_4,ID_319,2017-07-01
2639,country_15,ID_942,2020-06-01
2644,country_4,ID_354,2016-05-01
2645,country_20,ID_1639,1990-09-01
2646,country_35,ID_1113,2020-03-01
2647,country_6,ID_476,2001-01-01
2648,country_15,ID_897,2011-03-01
2649,country_21,ID_1762,2017-11-01
2650,country_16,ID_1393,2020-01-01
2651,country_31,ID_2497,2016-05-01
2652,country_41,ID_3113,2018-02-01
2653,country_37,ID_588,2019-10-01
2654,country_2,ID_117,2019-06-01
2655,country_6,ID_519,2016-07-01
2656,country_2,ID_127,2011-07-01
2658,country_42,ID_3046,2010-09-01
2660,country_22,ID_1856,2015-07-01
2661,country_21,ID_1761,2017-10-01
2662,country_41,ID_3104,2012-07-01
2663,country_41,ID_3143,2020-08-01
2664,country_21,ID_1768,2015-05-01
2665,country_22,ID_1876,2011-08-01
2666,country_41,ID_3107,2016-11-01
2668,country_10,ID_836,2021-09-01
2670,country_32,ID_2618,2007-09-01
2671,country_32,ID_2638,2014-03-01
2672,country_42,ID_3003,1994-11-01
2673,country_15,ID_906,2010-07-01
2674,country_35,ID_1155,2012-03-01
2675,country_21,ID_1756,2017-04-01
2676,country_35,ID_1162,2020-09-01
2677,country_4,ID_313,2004-01-01
2678,country_6,ID_493,2019-11-01
2679,country_21,ID_1778,2006-07-01
2680,country_13,ID_1238,2021-01-01
2681,country_0,ID_55,2021-03-01
2682,country_29,ID_2330,2013-11-01
2684,country_6,ID_494,2012-12-01
2685,country_38,ID_2976,2021-02-01
2686,country_37,ID_607,2002-01-01
2687,country_21,ID_1752,2001-11-01
2688,country_22,ID_1839,2009-12-01
2689,country_35,ID_1125,2019-04-01
2690,country_38,ID_2949,2001-11-01
2691,country_6,ID_484,1996-08-01
2695,country_0,ID_21,2006-01-01
2696,country_32,ID_2636,2016-08-01
2697,country_6,ID_457,1999-04-01
2699,country_34,ID_3218,2021-03-01
2700,country_10,ID_836,2020-09-01
2701,country_41,ID_3143,2019-03-01
2702,country_20,ID_1639,1995-05-01
2703,country_22,ID_1876,2019-02-01
2705,country_21,ID_1793,2011-06-01
2706,country_15,ID_942,2017-05-01
2708,country_18,ID_1591,2017-08-01
2710,country_22,ID_1874,2011-01-01
2711,country_6,ID_457,2002-05-01
2712,country_15,ID_879,1997-09-01
2714,country_38,ID_2934,2009-02-01
2715,country_6,ID_521,2019-07-01
2716,country_4,ID_310,2022-01-01
2717,country_38,ID_2929,2009-05-01
2718,country_20,ID_1666,2021-06-01
2723,country_2,ID_98,2021-05-01
2725,country_16,ID_1440,2011-09-01
2726,country_36,ID_2595,2009-11-01
2728,country_42,ID_3034,2022-04-01
2729,country_38,ID_2976,2011-11-01
2730,country_1,ID_226,2016-07-01
2731,country_2,ID_127,2016-07-01
2732,country_37,ID_565,2019-05-01
2734,country_21,ID_1768,2010-09-01
2735,country_14,ID_1320,2013-08-01
2736,country_34,ID_3200,2018-11-01
2737,country_22,ID_1841,2016-11-01
2739,country_38,ID_2949,2015-01-01
2740,country_36,ID_2562,2008-03-01
2743,country_21,ID_1774,2001-02-01
2744,country_37,ID_576,2020-12-01
2746,country_6,ID_477,2006-11-01
2747,country_32,ID_2625,1997-06-01
2748,country_1,ID_224,2009-10-01
2749,country_14,ID_1306,2004-08-01
2751,country_10,ID_842,2008-12-01
2753,country_15,ID_916,1998-12-01
2754,country_38,ID_2978,2010-02-01
2756,country_38,ID_2966,1991-10-01
2757,country_13,ID_1238,2015-11-01
2758,country_6,ID_463,2007-03-01
2759,country_24,ID_2018,2016-05-01
2760,country_7,ID_644,2019-05-01
2761,country_18,ID_1567,2022-04-01
2762,country_35,ID_1125,2017-09-01
2763,country_36,ID_2595,2007-11-01
2765,country_34,ID_3218,2021-08-01
2766,country_2,ID_125,2019-03-01
2768,country_41,ID_3093,2005-09-01
2771,country_22,ID_1876,2008-05-01
2772,country_37,ID_566,2004-07-01
2773,country_42,ID_3030,2017-05-01
2775,country_14,ID_1289,1995-02-01
2776,country_24,ID_1998,2015-11-01
2777,country_14,ID_1349,2016-10-01
2779,country_22,ID_1860,2016-09-01
2780,country_15,ID_903,2014-08-01
2781,country_36,ID_2562,2019-02-01
2782,country_21,ID_1797,2010-12-01
2784,country_20,ID_1620,2016-09-01
2786,country_37,ID_577,2020-09-01
2787,country_10,ID_838,2020-03-01
2788,country_15,ID_903,2001-04-01
2789,country_1,ID_203,2016-09-01
2792,country_35,ID_1136,2010-08-01
2793,country_4,ID_353,2013-06-01
2794,country_42,ID_3059,2021-08-01
2795,country_38,ID_2978,2022-02-01
2797,country_42,ID_3019,2014-04-01
2798,country_38,ID_2949,2020-04-01
2799,country_21,ID_1763,2015-02-01
2800,country_10,ID_856,2005-10-01
2804,country_35,ID_1137,2006-05-01
2807,country_4,ID_354,2019-03-01
2808,country_35,ID_1177,2017-03-01
2809,country_20,ID_1639,2013-02-01
2810,country_21,ID_1761,2014-07-01
2811,country_38,ID_2936,2002-06-01
2812,country_4,ID_308,2014-09-01
2813,country_21,ID_1754,2004-09-01
2814,country_15,ID_905,2014-03-01
2815,country_42,ID_3019,2012-11-01
2817,country_6,ID_475,2001-07-01
2819,country_38,ID_2925,2015-08-01
2821,country_4,ID_320,2014-03-01
2822,country_13,ID_1238,2008-03-01
2823,country_35,ID_1150,2002-06-01
2825,country_4,ID_331,2016-07-01
2826,country_6,ID_478,1998-04-01
2828,country_13,ID_1244,2018-10-01
2829,country_22,ID_1823,2016-07-01
2830,country_14,ID_1313,2001-03-01
2831,country_15,ID_911,2013-06-01
2832,country_42,ID_3026,2020-12-01
2833,country_4,ID_315,2021-10-01
2834,country_37,ID_588,2022-02-01
2835,country_38,ID_2925,2016-12-01
2836,country_31,ID_2497,2010-09-01
2837,country_21,ID_1761,2001-09-01
2838,country_18,ID_1572,2010-07-01
2839,country_14,ID_1351,2010-10-01
2841,country_37,ID_610,2016-06-01
2842,country_38,ID_2942,2009-08-01
2844,country_15,ID_881,1999-07-01
2845,country_30,ID_2404,2020-03-01
2847,country_42,ID_3041,2012-06-01
2848,country_42,ID_3030,2008-10-01
2849,country_37,ID_566,2019-08-01
2850,country_6,ID_499,2019-10-01
2851,country_15,ID_910,2019-10-01
2853,country_4,ID_352,2008-10-01
2854,country_42,ID_3031,2013-07-01
2857,country_42,ID_3064,2012-07-01
2858,country_6,ID_457,1997-09-01
2860,country_29,ID_2330,2018-04-01
2861,country_38,ID_2950,2011-05-01
2863,country_35,ID_1139,2021-05-01
2865,country_40,ID_2886,2021-01-01
2867,country_22,ID_1839,2014-07-01
2868,country_32,ID_2669,2013-08-01
2869,country_20,ID_1620,1995-10-01
2871,country_41,ID_3083,2002-02-01
2872,country_32,ID_2671,2016-11-01
2873,country_21,ID_1797,2020-04-01
2874,country_35,ID_1144,2017-01-01
2875,country_42,ID_3042,2021-09-01
2878,country_1,ID_226,2021-01-01
2882,country_14,ID_1313,2014-05-01
2883,country_9,ID_777,2012-09-01
2885,country_37,ID_566,2021-05-01
2886,country_10,ID_819,2015-10-01
2888,country_14,ID_1290,1999-11-01
2890,country_38,ID_2934,1998-03-01
2891,country_15,ID_951,2015-04-01
2892,country_42,ID_3021,2018-09-01
2893,country_35,ID_1161,2022-03-01
2895,country_6,ID_483,2013-07-01
2896,country_6,ID_476,2001-03-01
2897,country_35,ID_1149,2016-07-01
2898,country_20,ID_1666,2018-07-01
2899,country_14,ID_1349,2008-09-01
2902,country_14,ID_1321,2014-07-01
2903,country_20,ID_1666,2019-08-01
2904,country_36,ID_2562,2013-10-01
2905,country_9,ID_789,2020-05-01
2906,country_15,ID_952,2015-02-01
2907,country_32,ID_2671,2020-06-01
2911,country_36,ID_2568,2009-11-01
2913,country_14,ID_1351,2013-08-01
2915,country_36,ID_2595,2021-07-01
2916,country_22,ID_1836,2015-03-01
2917,country_6,ID_484,2014-04-01
2918,country_41,ID_3098,2015-02-01
2920,country_35,ID_1144,2000-02-01
2921,country_30,ID_2402,2013-10-01
2922,country_18,ID_1591,2007-07-01
2923,country_41,ID_3112,2016-02-01
2924,country_20,ID_1635,2018-11-01
2925,country_30,ID_2425,2021-07-01
2926,country_18,ID_1581,2005-08-01
2927,country_13,ID_1238,2018-10-01
2928,country_4,ID_323,2022-01-01
2930,country_1,ID_198,2008-04-01
2934,country_42,ID_3019,2012-10-01
2935,country_15,ID_898,2016-08-01
2936,country_24,ID_1999,2013-08-01
2939,country_21,ID_1751,2020-05-01
2940,country_21,ID_1732,2019-08-01
2944,country_15,ID_905,2021-12-01
2945,country_38,ID_2919,2001-09-01
2947,country_37,ID_566,2022-01-01
2948,country_42,ID_3024,2014-11-01
2949,country_35,ID_1132,1999-12-01
2951,country_34,ID_3219,2018-11-01
2952,country_20,ID_1666,2022-04-01
2954,country_33,ID_2717,2019-10-01
2956,country_0,ID_62,2021-11-01
2957,country_21,ID_1761,2016-02-01
2958,country_4,ID_312,2016-08-01
2959,country_42,ID_3010,2009-01-01
2960,country_0,ID_62,2021-08-01
2962,country_0,ID_65,2017-01-01
2963,country_4,ID_353,2007-08-01
2965,country_41,ID_3083,2017-05-01
2969,country_4,ID_354,2021-10-01
2970,country_20,ID_1662,2015-07-01
2971,country_24,ID_1996,2020-03-01
2972,country_10,ID_821,2007-11-01
2973,country_18,ID_1566,2018-07-01
